Besys1;Nivå 1 kode;col_2;Nivå 2 kode;Nivå 2 beskrivelse;Trinn;Sammensatt_kode;Navn [og forklaring];Type;Måle-skala;Nivå 2 kode ny;Nivå 2 Tags;Tags;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-COav;Mark- og bunnlevende art - Dekning -  Hassel (Corylus avellana);5;1AE-MB-D-COav_5;> 75 % dekning;A;A6;1AE-MB-D-COav;Kilde til variasjon;Trinn;102150;Corylus avellana
1;AE;Enkeltartssammensetning;MB-D-COav;Mark- og bunnlevende art - Dekning  - Hassel (Corylus avellana);5;1AE-MB-D-COav_5;> 75 % dekning;A;A6;1AE-MB-D-COav;Kilde til variasjon;Trinn;102150;Corylus avellana
1;AE;Enkeltartssammensetning;MB-D-COav;Mark- og bunnlevende art - Dekning -  Hassel (Corylus avellana);x;1AE-MB-D-COav_x;Ikke registrert;A;A6;1AE-MB-D-COav;Kilde til variasjon;Trinn;102150;Corylus avellana
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);0;1AE-MB-D-CR_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);1;1AE-MB-D-CR_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);2;1AE-MB-D-CR_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);3;1AE-MB-D-CR_3;25 - 50 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);4;1AE-MB-D-CR_4;50 - 75 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);5;1AE-MB-D-CR_5;> 75 % dekning;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CR;Mark- og bunnlevende art - Dekning -  Hagtorn (Crataegus spp.);x;1AE-MB-D-CR_x;Ikke registrert;A;A6;1AE-MB-D-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);0;1AE-MB-D-CYsc_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);1;1AE-MB-D-CYsc_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);2;1AE-MB-D-CYsc_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);3;1AE-MB-D-CYsc_3;25 - 50 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);4;1AE-MB-D-CYsc_4;50 - 75 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);5;1AE-MB-D-CYsc_5;> 75 % dekning;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-CYsc;Mark- og bunnlevende art - Dekning -  Gyvel (Cytisus scoparius);x;1AE-MB-D-CYsc_x;Ikke registrert;A;A6;1AE-MB-D-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;0;1AE-MB-D-E_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;1;1AE-MB-D-E_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;2;1AE-MB-D-E_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;3;1AE-MB-D-E_3;25 - 50 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;4;1AE-MB-D-E_4;50 - 75 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;5;1AE-MB-D-E_5;> 75 % dekning;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-E;Mark- og bunnlevende art - Dekning -  Edellauvtreandel;x;1AE-MB-D-E_x;Ikke registrert;A;A6;1AE-MB-D-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);0;1AE-MB-D-Ezz_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);1;1AE-MB-D-Ezz_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);2;1AE-MB-D-Ezz_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);3;1AE-MB-D-Ezz_3;25 - 50 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);4;1AE-MB-D-Ezz_4;50 - 75 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);5;1AE-MB-D-Ezz_5;> 75 % dekning;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-Ezz;Mark- og bunnlevende art - Dekning -  Innførte edellauvtrearter (Acer pseudoplatanus, Populus spp.,  o.a.);x;1AE-MB-D-Ezz_x;Ikke registrert;A;A6;1AE-MB-D-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);0;1AE-MB-D-FAsy_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);1;1AE-MB-D-FAsy_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);2;1AE-MB-D-FAsy_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);3;1AE-MB-D-FAsy_3;25 - 50 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);4;1AE-MB-D-FAsy_4;50 - 75 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);5;1AE-MB-D-FAsy_5;> 75 % dekning;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FAsy;Mark- og bunnlevende art - Dekning -  Bøk (Fagus sulvatica);x;1AE-MB-D-FAsy_x;Ikke registrert;A;A6;1AE-MB-D-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);0;1AE-MB-D-FRex_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);1;1AE-MB-D-FRex_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);2;1AE-MB-D-FRex_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);3;1AE-MB-D-FRex_3;25 - 50 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);4;1AE-MB-D-FRex_4;50 - 75 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);5;1AE-MB-D-FRex_5;> 75 % dekning;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FRex;Mark- og bunnlevende art - Dekning -  Ask (Fraxinus excelsior);x;1AE-MB-D-FRex_x;Ikke registrert;A;A6;1AE-MB-D-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);0;1AE-MB-D-FUal_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);1;1AE-MB-D-FUal_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);2;1AE-MB-D-FUal_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);3;1AE-MB-D-FUal_3;25 - 50 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);4;1AE-MB-D-FUal_4;50 - 75 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);5;1AE-MB-D-FUal_5;> 75 % dekning;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-FUal;Mark- og bunnlevende art - Dekning -  Trollhegg (Frangula alnus);x;1AE-MB-D-FUal_x;Ikke registrert;A;A6;1AE-MB-D-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);0;1AE-MB-D-HIrh_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);1;1AE-MB-D-HIrh_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);2;1AE-MB-D-HIrh_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);3;1AE-MB-D-HIrh_3;25 - 50 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);4;1AE-MB-D-HIrh_4;50 - 75 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);5;1AE-MB-D-HIrh_5;> 75 % dekning;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-HIrh;Mark- og bunnlevende art - Dekning -  Tindved (Hippophae rhamnoides);x;1AE-MB-D-HIrh_x;Ikke registrert;A;A6;1AE-MB-D-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);0;1AE-MB-D-ILaq_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);1;1AE-MB-D-ILaq_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);2;1AE-MB-D-ILaq_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);3;1AE-MB-D-ILaq_3;25 - 50 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);4;1AE-MB-D-ILaq_4;50 - 75 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);5;1AE-MB-D-ILaq_5;> 75 % dekning;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-ILaq;Mark- og bunnlevende art - Dekning -  Kristtorn (Ilex aquifolia);x;1AE-MB-D-ILaq_x;Ikke registrert;A;A6;1AE-MB-D-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);0;1AE-MB-D-JUco_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);1;1AE-MB-D-JUco_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);2;1AE-MB-D-JUco_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);3;1AE-MB-D-JUco_3;25 - 50 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);4;1AE-MB-D-JUco_4;50 - 75 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);5;1AE-MB-D-JUco_5;> 75 % dekning;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-JUco;Mark- og bunnlevende art - Dekning -  Einer (Juniperus communis);x;1AE-MB-D-JUco_x;Ikke registrert;A;A6;1AE-MB-D-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;0;1AE-MB-D-L_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;1;1AE-MB-D-L_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;2;1AE-MB-D-L_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;3;1AE-MB-D-L_3;25 - 50 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;4;1AE-MB-D-L_4;50 - 75 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;5;1AE-MB-D-L_5;> 75 % dekning;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-L;Mark- og bunnlevende art - Dekning -  Andel av boreale lauvtrær;x;1AE-MB-D-L_x;Ikke registrert;A;A6;1AE-MB-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);0;1AE-MB-D-LA_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);1;1AE-MB-D-LA_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);2;1AE-MB-D-LA_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);3;1AE-MB-D-LA_3;25 - 50 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);4;1AE-MB-D-LA_4;50 - 75 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);5;1AE-MB-D-LA_5;> 75 % dekning;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LA;Mark- og bunnlevende art - Dekning -  Lerk (Larix spp.);x;1AE-MB-D-LA_x;Ikke registrert;A;A6;1AE-MB-D-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);0;1AE-MB-D-LIvu_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);1;1AE-MB-D-LIvu_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);2;1AE-MB-D-LIvu_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);3;1AE-MB-D-LIvu_3;25 - 50 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);4;1AE-MB-D-LIvu_4;50 - 75 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);5;1AE-MB-D-LIvu_5;> 75 % dekning;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LIvu;Mark- og bunnlevende art - Dekning -  Liguster (Ligustrum vulgare);x;1AE-MB-D-LIvu_x;Ikke registrert;A;A6;1AE-MB-D-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);0;1AE-MB-D-LOxy_0;0 - 6,25 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);1;1AE-MB-D-LOxy_1;6,25 - 12,5 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);2;1AE-MB-D-LOxy_2;12,5 - 25 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);3;1AE-MB-D-LOxy_3;25 - 50 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);4;1AE-MB-D-LOxy_4;50 - 75 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);5;1AE-MB-D-LOxy_5;> 75 % dekning;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AE;Enkeltartssammensetning;MB-D-LOxy;Mark- og bunnlevende art - Dekning -  Leddved (Lonicera xylosteum);x;1AE-MB-D-LOxy_x;Ikke registrert;A;A6;1AE-MB-D-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
